delivery_date,route_id,vehicle_id_list,route_name,store_count,sum_ambient_turnover_boxes,sum_ambient_cartons,sum_ambient_full_cases,sum_frozen_bags,sum_frozen_cartons,route_load_w2,trip_distance_km_one_way,missing_segment_count
2025-12-10,216,京FLV125,北京市16线,6,2.0,1.0,18.0,10.0,0.0,0.142995,35.446,2
2025-12-10,217,京Q55WU6,北京市17线,7,7.0,4.0,34.0,10.0,0.0,0.21715,79.741,0
2025-12-10,218,京N6WM38,北京市18线,7,2.0,1.0,2.0,13.0,0.0,0.12589,65.416,1
2025-12-10,219,京FAM639,北京市19线,6,2.0,1.0,13.0,7.0,0.0,0.104837,58.476,1
2025-12-10,220,京N2JU95,北京市20线,7,0.0,0.0,0.0,0.0,0.0,0.0,88.737,2
2025-12-10,240,京LJD975,首都机场线,6,0.0,0.0,0.0,2.0,1.0,0.019298,21.064,0
2025-12-11,201,京MHE650,北京市1线,5,0.0,2.0,12.0,9.0,3.0,0.119737,67.464,0
2025-12-11,202,京LNJ896,北京市2线,7,2.0,3.0,18.0,14.0,1.0,0.184223,125.162,0
2025-12-11,203,京FAQ401,北京市3线,7,1.0,1.0,13.0,22.0,0.0,0.225006,33.658,2
2025-12-11,204,京Q51JF5,北京市4线,7,1.0,2.0,21.0,18.0,0.0,0.215357,21.291,2
2025-12-11,205,京A5MC80,北京市5线,8,0.0,0.0,2.0,12.0,5.0,0.118421,100.487,1
2025-12-11,206,京JLY168,北京市6线,8,0.0,1.0,23.0,8.0,0.0,0.129825,30.395,3
2025-12-11,207,京N7JA13,北京市7线,7,0.0,0.0,0.0,13.0,0.0,0.108333,17.191,2
2025-12-11,208,京QW51F2,北京市8线,8,0.0,2.0,7.0,9.0,0.0,0.098684,92.122,1
2025-12-11,209,京HKB181,北京市9线,8,2.0,1.0,61.0,6.0,0.0,0.22282,156.684,1
2025-12-11,210,京Q21WD8,北京市10线,6,0.0,0.0,12.0,6.0,0.0,0.081579,91.938,1
2025-12-11,211,京MJH660,北京市11线,8,0.0,0.0,5.0,10.0,1.0,0.099123,80.419,0
2025-12-11,212,京KEP596,北京市12线,6,0.0,0.0,0.0,7.0,1.0,0.060965,49.087,2
2025-12-11,213,京EKD592,北京市13线,7,0.0,1.0,13.0,10.0,2.0,0.125439,47.092,2
2025-12-11,214,京LHR562,北京市14线,8,1.0,5.0,38.0,10.0,0.0,0.201322,57.87,2
2025-12-11,215,京N0NS61,北京市15线,6,1.0,0.0,20.0,11.0,2.0,0.154392,49.631,1
2025-12-11,216,京FLV125,北京市16线,6,0.0,2.0,36.0,7.0,1.0,0.160965,35.446,2
2025-12-11,217,京Q55WU6,北京市17线,7,1.0,7.0,60.0,10.0,2.0,0.269743,79.741,0
2025-12-11,218,京N6WM38,北京市18线,7,0.0,0.0,8.0,12.0,1.0,0.123684,65.416,1
2025-12-11,219,京FAM639,北京市19线,6,0.0,1.0,22.0,6.0,2.0,0.115789,58.476,1
2025-12-11,220,京N2JU95,北京市20线,7,0.0,0.0,0.0,0.0,0.0,0.0,88.737,2
2025-12-11,240,京LJD975,首都机场线,6,0.0,0.0,0.0,4.0,0.0,0.033333,21.064,0
2025-12-12,201,京MHE650,北京市1线,5,2.0,2.0,21.0,12.0,1.0,0.17282,67.464,0
2025-12-12,202,京LNJ896,北京市2线,7,5.0,2.0,14.0,10.0,0.0,0.149593,125.162,0
2025-12-12,203,京FAQ401,北京市3线,7,6.0,2.0,20.0,16.0,0.0,0.220214,33.658,2
2025-12-12,204,京Q51JF5,北京市4线,7,3.0,3.0,18.0,20.0,0.0,0.236423,21.291,2
2025-12-12,205,京A5MC80,北京市5线,8,1.0,1.0,0.0,13.0,0.0,0.115796,100.487,1
2025-12-12,206,京JLY168,北京市6线,8,5.0,2.0,30.0,6.0,0.0,0.158365,30.395,3
2025-12-12,207,京N7JA13,北京市7线,7,1.0,1.0,2.0,15.0,1.0,0.140357,17.191,2
2025-12-12,208,京QW51F2,北京市8线,8,2.0,0.0,3.0,10.0,0.0,0.10089,92.122,1
2025-12-12,209,京HKB181,北京市9线,8,6.0,6.0,34.0,7.0,0.0,0.192582,156.684,1
2025-12-12,210,京Q21WD8,北京市10线,6,1.0,2.0,3.0,8.0,0.0,0.084655,91.938,1
2025-12-12,211,京MHM706,北京市11线,8,2.0,1.0,15.0,13.0,0.0,0.1601,80.419,0
2025-12-12,212,京KEP596,北京市12线,6,0.0,0.0,0.0,9.0,1.0,0.077632,49.087,2
2025-12-12,213,京EKD592,北京市13线,7,2.0,3.0,18.0,8.0,0.0,0.131592,47.092,2
2025-12-12,214,京LHR562,北京市14线,8,6.0,2.0,27.0,5.0,0.0,0.146968,57.87,2
2025-12-12,215,京N0NS61,北京市15线,6,3.0,0.0,18.0,10.0,0.0,0.145195,49.631,1
2025-12-12,216,京FLV125,北京市16线,6,3.0,1.0,21.0,8.0,0.0,0.139054,35.446,2
2025-12-12,217,京Q55WU6,北京市17线,7,11.0,5.0,43.0,9.0,1.0,0.257087,79.741,0
2025-12-12,218,京N6WM38,北京市18线,7,2.0,0.0,6.0,11.0,3.0,0.125013,65.416,1
2025-12-12,219,京FAM639,北京市19线,6,3.0,1.0,32.0,6.0,0.0,0.151335,58.476,1
2025-12-12,220,京N2JU95,北京市20线,7,0.0,0.0,0.0,0.0,0.0,0.0,88.737,2
2025-12-12,240,京LJD975,首都机场线,6,0.0,0.0,0.0,3.0,0.0,0.025,21.064,0
2025-12-13,201,京QW51F2,北京市1线,7,0.0,0.0,14.0,13.0,2.0,0.150439,112.212,0
2025-12-13,202,京LNJ896,北京市2线,6,0.0,2.0,2.0,8.0,1.0,0.079825,98.155,0
2025-12-13,203,京N7JA13,北京市3线,8,0.0,0.0,1.0,15.0,1.0,0.130263,89.243,2
2025-12-13,204,京Q51JF5,北京市4线,8,0.0,1.0,19.0,19.0,1.0,0.213596,67.739,1
2025-12-13,205,京A5MC80,北京市5线,7,0.0,2.0,22.0,3.0,1.0,0.090789,213.334,2
2025-12-13,206,京JLY168,北京市6线,7,1.0,1.0,10.0,9.0,0.0,0.108778,59.872,1
2025-12-13,207,京Q55WU6,北京市7线,7,2.0,4.0,95.0,8.0,1.0,0.339486,62.767,2
2025-12-13,208,京Q21WD8,北京市8线,6,0.0,0.0,2.0,9.0,1.0,0.082895,73.271,2
2025-12-13,209,京MJH660,北京市9线,7,0.0,0.0,0.0,14.0,1.0,0.119298,81.098,0
2025-12-13,210,京KEP596,北京市10线,5,0.0,0.0,0.0,11.0,1.0,0.094298,55.398,0
2025-12-13,211,京LHR562,北京市11线,7,0.0,2.0,17.0,7.0,3.0,0.116228,52.805,2
2025-12-13,212,京N0NS61,北京市12线,6,0.0,1.0,14.0,8.0,1.0,0.108772,59.765,0
2025-12-13,213,京FLV125,北京市13线,7,0.0,0.0,35.0,12.0,0.0,0.192105,84.663,0
2025-12-13,214,京N6WM38,北京市14线,7,0.0,1.0,13.0,12.0,1.0,0.139474,78.012,0
2025-12-13,215,京A2JU95,北京市15线,8,0.0,0.0,4.0,0.0,0.0,0.010526,111.47,1
2025-12-13,216,京FAM639,北京市16线,5,0.0,0.0,0.0,11.0,1.0,0.094298,80.165,0
2025-12-13,240,京LJD975,首都机场线,6,0.0,0.0,0.0,3.0,1.0,0.027632,21.064,0
2025-12-15,201,京MHE650,北京市1线,5,1.0,2.0,16.0,14.0,3.0,0.176761,67.464,0
2025-12-15,202,京LNJ896,北京市2线,7,3.0,4.0,18.0,13.0,1.0,0.183352,125.162,0
2025-12-15,203,京FAQ401,北京市3线,7,5.0,0.0,22.0,16.0,2.0,0.220646,33.658,2
2025-12-15,204,京Q51JF5,北京市4线,7,2.0,3.0,20.0,23.0,1.0,0.264486,21.291,2
2025-12-15,205,京A5MC80,北京市5线,8,0.0,2.0,3.0,21.0,1.0,0.190789,100.487,1
2025-12-15,206,京JLY168,北京市6线,8,7.0,5.0,46.0,7.0,2.0,0.231623,30.395,3
2025-12-15,207,京N7JA13,北京市7线,7,0.0,2.0,11.0,17.0,0.0,0.175877,17.191,2
2025-12-15,208,京QW51F2,北京市8线,8,2.0,0.0,13.0,14.0,0.0,0.160539,92.122,1
2025-12-15,209,京HKB181,北京市9线,8,7.0,5.0,46.0,7.0,1.0,0.228992,156.684,1
2025-12-15,210,京Q21WD8,北京市10线,6,0.0,2.0,5.0,7.0,1.0,0.079386,91.938,1
2025-12-15,211,京MHM706,北京市11线,8,1.0,1.0,5.0,18.0,2.0,0.175884,80.419,0
2025-12-15,212,京KEP596,北京市12线,6,0.0,0.0,0.0,10.0,2.0,0.088596,49.087,2
2025-12-15,213,京EKD592,北京市13线,7,3.0,3.0,25.0,9.0,3.0,0.171072,47.092,2
2025-12-15,214,京LHR562,北京市14线,8,10.0,12.0,89.0,17.0,1.0,0.458397,57.87,2
2025-12-15,215,京N0NS61,北京市15线,6,4.0,3.0,30.0,9.0,1.0,0.183797,49.631,1
2025-12-15,216,京FLV125,北京市16线,6,5.0,1.0,32.0,15.0,0.0,0.235997,35.446,2
2025-12-15,217,京Q55WU6,北京市17线,7,10.0,7.0,36.0,11.0,1.0,0.255765,79.741,0
2025-12-15,218,京N6WM38,北京市18线,7,0.0,2.0,9.0,17.0,2.0,0.175877,65.416,1
2025-12-15,219,京FAM639,北京市19线,6,4.0,1.0,41.0,9.0,2.0,0.210113,58.476,1
2025-12-15,220,京N2JU95,北京市20线,7,0.0,0.0,0.0,0.0,0.0,0.0,88.737,2
2025-12-15,240,京LJD975,首都机场线,6,0.0,0.0,0.0,1.0,0.0,0.008333,21.064,0
2025-12-16,201,京MHE650,北京市1线,5,1.0,2.0,16.0,16.0,3.0,0.193427,67.464,0
2025-12-16,202,京LNJ896,北京市2线,7,3.0,5.0,35.0,17.0,3.0,0.269317,125.162,0
2025-12-16,203,京FAQ401,北京市3线,7,1.0,2.0,13.0,17.0,1.0,0.188603,33.658,2
2025-12-16,204,京Q51JF5,北京市4线,7,1.0,0.0,12.0,21.0,2.0,0.216673,21.291,2
2025-12-16,205,京A5MC80,北京市5线,8,0.0,0.0,0.0,18.0,2.0,0.155263,100.487,1
2025-12-16,206,京JLY168,北京市6线,8,1.0,1.0,34.0,9.0,0.0,0.171936,30.395,3
2025-12-16,207,京N7JA13,北京市7线,7,1.0,1.0,11.0,17.0,0.0,0.178077,17.191,2
2025-12-16,208,京QW51F2,北京市8线,8,0.0,0.0,4.0,16.0,4.0,0.154386,92.122,1
2025-12-16,209,京HKB181,北京市9线,8,3.0,3.0,76.0,12.0,0.0,0.322387,156.684,1
2025-12-16,210,京Q21WD8,北京市10线,6,0.0,0.0,5.0,10.0,0.0,0.096491,91.938,1
2025-12-16,211,京MHM706,北京市11线,8,0.0,0.0,0.0,14.0,5.0,0.129825,80.419,0
2025-12-16,212,京KEP596,北京市12线,6,0.0,0.0,0.0,10.0,1.0,0.085965,49.087,2
2025-12-16,213,京EKD592,北京市13线,7,1.0,2.0,12.0,12.0,4.0,0.152199,47.092,2
2025-12-16,214,京LHR562,北京市14线,8,0.0,1.0,1.0,11.0,1.0,0.099561,57.87,2
2025-12-16,215,京N0NS61,北京市15线,6,0.0,1.0,17.0,12.0,0.0,0.147368,49.631,1
2025-12-16,216,京FLV125,北京市16线,6,0.0,2.0,10.0,17.0,2.0,0.178509,35.446,2
2025-12-16,217,京Q55WU6,北京市17线,7,2.0,1.0,39.0,14.0,0.0,0.231592,79.741,0
2025-12-16,218,京N6WM38,北京市18线,7,0.0,1.0,15.0,16.0,0.0,0.175439,65.416,1
2025-12-16,219,京FAM639,北京市19线,6,0.0,1.0,20.0,10.0,1.0,0.141228,58.476,1
2025-12-16,220,京N2JU95,北京市20线,7,0.0,0.0,0.0,0.0,0.0,0.0,88.737,2
2025-12-16,240,京LJD975,首都机场线,6,0.0,0.0,0.0,5.0,0.0,0.041667,21.064,0
2025-12-17,201,京MHE650,北京市1线,5,2.0,3.0,15.0,9.0,1.0,0.134662,67.464,0
2025-12-17,202,京LNJ896,北京市2线,7,5.0,4.0,17.0,13.0,1.0,0.190383,125.162,0
2025-12-17,203,京FAQ401,北京市3线,7,5.0,2.0,22.0,16.0,1.0,0.223277,33.658,2
2025-12-17,204,京Q51JF5,北京市4线,7,2.0,2.0,13.0,18.0,0.0,0.199136,21.291,2
2025-12-17,205,京A5MC80,北京市5线,8,0.0,2.0,7.0,12.0,0.0,0.123684,100.487,1
2025-12-17,206,京JLY168,北京市6线,8,7.0,4.0,30.0,7.0,0.0,0.181623,30.395,3
2025-12-17,207,京N7JA13,北京市7线,7,2.0,0.0,4.0,14.0,1.0,0.139486,17.191,2
2025-12-17,208,京QW51F2,北京市8线,8,2.0,0.0,5.0,14.0,0.0,0.139486,92.122,1
2025-12-17,209,京HKB181,北京市9线,8,6.0,4.0,33.0,9.0,0.0,0.201354,156.684,1
2025-12-17,210,京Q21WD8,北京市10线,6,2.0,1.0,5.0,8.0,0.0,0.092118,91.938,1
2025-12-17,211,京MHM706,北京市11线,8,1.0,3.0,18.0,13.0,1.0,0.171059,80.419,0
2025-12-17,212,京KEP596,北京市12线,6,0.0,0.0,0.0,10.0,0.0,0.083333,49.087,2
2025-12-17,213,京EKD592,北京市13线,7,2.0,2.0,10.0,8.0,0.0,0.107907,47.092,2
2025-12-17,214,京LHR562,北京市14线,8,7.0,4.0,38.0,8.0,1.0,0.213641,57.87,2
2025-12-17,215,京N0NS61,北京市15线,6,2.0,2.0,20.0,11.0,1.0,0.161855,49.631,1
2025-12-17,216,京FLV125,北京市16线,6,2.0,0.0,19.0,10.0,1.0,0.145627,35.446,2
2025-12-17,217,京Q55WU6,北京市17线,7,7.0,5.0,27.0,10.0,1.0,0.203992,79.741,0
2025-12-17,218,京N6WM38,北京市18线,7,1.0,1.0,4.0,12.0,0.0,0.117989,65.416,1
2025-12-17,219,京FAM639,北京市19线,6,3.0,0.0,29.0,7.0,0.0,0.149142,58.476,1
2025-12-17,220,京N2JU95,北京市20线,7,0.0,0.0,0.0,0.0,0.0,0.0,88.737,2
2025-12-17,240,京LJD975,首都机场线,6,0.0,0.0,0.0,8.0,0.0,0.066667,21.064,0
2025-12-18,201,京MHE650,北京市1线,5,0.0,2.0,12.0,14.0,1.0,0.15614,67.464,0
2025-12-18,202,京LNJ896,北京市2线,7,3.0,2.0,19.0,15.0,0.0,0.194756,125.162,0
2025-12-18,203,京FAQ401,北京市3线,7,3.0,3.0,20.0,20.0,0.0,0.241686,33.658,2
2025-12-18,204,京Q51JF5,北京市4线,7,0.0,0.0,15.0,16.0,0.0,0.172807,21.291,2
2025-12-18,205,京A5MC80,北京市5线,8,0.0,1.0,2.0,11.0,0.0,0.099561,100.487,1
2025-12-18,206,京JLY168,北京市6线,8,1.0,2.0,36.0,6.0,0.0,0.154831,30.395,3
2025-12-18,207,京N7JA13,北京市7线,7,0.0,1.0,1.0,11.0,0.0,0.09693,17.191,2
2025-12-18,208,京QW51F2,北京市8线,8,0.0,1.0,5.0,10.0,1.0,0.101754,92.122,1
2025-12-18,209,京HKB181,北京市9线,8,3.0,5.0,28.0,10.0,0.0,0.184668,156.684,1
2025-12-18,210,京Q21WD8,北京市10线,6,0.0,0.0,5.0,8.0,1.0,0.082456,91.938,1
2025-12-18,211,京MHM706,北京市11线,8,0.0,1.0,15.0,12.0,1.0,0.144737,80.419,0
2025-12-18,212,京KEP596,北京市12线,6,0.0,0.0,0.0,8.0,2.0,0.07193,49.087,2
2025-12-18,213,京EKD592,北京市13线,7,0.0,0.0,21.0,12.0,1.0,0.157895,47.092,2
2025-12-18,214,京LHR562,北京市14线,8,1.0,4.0,25.0,9.0,0.0,0.156147,57.87,2
2025-12-18,215,京N0NS61,北京市15线,6,0.0,1.0,10.0,11.0,0.0,0.120614,49.631,1
2025-12-18,216,京FLV125,北京市16线,6,1.0,0.0,17.0,9.0,1.0,0.127199,35.446,2
2025-12-18,217,京Q55WU6,北京市17线,7,2.0,2.0,40.0,9.0,0.0,0.195188,79.741,0
2025-12-18,218,京N6WM38,北京市18线,7,0.0,1.0,6.0,13.0,1.0,0.129386,65.416,1
2025-12-18,219,京FAM639,北京市19线,6,0.0,3.0,30.0,7.0,1.0,0.147807,58.476,1
2025-12-18,220,京N2JU95,北京市20线,7,0.0,0.0,0.0,0.0,0.0,0.0,88.737,2
2025-12-18,240,京LJD975,首都机场线,6,0.0,0.0,0.0,1.0,0.0,0.008333,21.064,0
2025-12-19,201,京MHE650,北京市1线,5,2.0,5.0,9.0,13.0,3.0,0.162732,67.464,0
2025-12-19,202,京LNJ896,北京市2线,7,3.0,8.0,12.0,14.0,0.0,0.183791,125.162,0
2025-12-19,203,京FAQ401,北京市3线,7,3.0,3.0,10.0,13.0,0.0,0.157037,33.658,2
2025-12-19,204,京Q51JF5,北京市4线,7,3.0,2.0,15.0,18.0,0.0,0.20923,21.291,2
2025-12-19,205,京A5MC80,北京市5线,8,1.0,1.0,0.0,10.0,2.0,0.096059,100.487,1
2025-12-19,206,京JLY168,北京市6线,8,5.0,6.0,36.0,8.0,2.0,0.206611,30.395,3
2025-12-19,207,京N7JA13,北京市7线,7,1.0,0.0,3.0,16.0,0.0,0.146059,17.191,2
2025-12-19,208,京QW51F2,北京市8线,8,2.0,1.0,7.0,13.0,2.0,0.144311,92.122,1
2025-12-19,209,京HKB181,北京市9线,8,8.0,5.0,33.0,8.0,0.0,0.205314,156.684,1
2025-12-19,210,京Q21WD8,北京市10线,6,1.0,1.0,6.0,9.0,0.0,0.098252,91.938,1
2025-12-19,211,京MHM706,北京市11线,8,1.0,0.0,1.0,11.0,3.0,0.107024,80.419,0
2025-12-19,212,京KEP596,北京市12线,6,0.0,0.0,0.0,9.0,0.0,0.075,49.087,2
2025-12-19,213,京EKD592,北京市13线,7,1.0,4.0,8.0,10.0,1.0,0.122375,47.092,2
2025-12-19,214,京LHR562,北京市14线,8,8.0,5.0,86.0,11.0,3.0,0.377682,57.87,2
2025-12-19,215,京N0NS61,北京市15线,6,3.0,1.0,15.0,10.0,1.0,0.142563,49.631,1
2025-12-19,216,京FLV125,北京市16线,6,3.0,0.0,21.0,9.0,1.0,0.147387,35.446,2
2025-12-19,217,京Q55WU6,北京市17线,7,13.0,4.0,37.0,11.0,1.0,0.264995,79.741,0
2025-12-19,218,京N6WM38,北京市18线,7,1.0,0.0,4.0,10.0,3.0,0.106585,65.416,1
2025-12-19,219,京FAM639,北京市19线,6,1.0,3.0,26.0,6.0,0.0,0.131147,58.476,1
2025-12-19,220,京N2JU95,北京市20线,7,0.0,0.0,0.0,0.0,0.0,0.0,88.737,2
2025-12-19,240,京LJD975,首都机场线,6,0.0,0.0,0.0,4.0,0.0,0.033333,21.064,0
2025-12-20,201,京QW51F2,北京市1线,7,1.0,1.0,8.0,20.0,1.0,0.197813,112.212,0
2025-12-20,202,京LNJ896,北京市2线,6,0.0,0.0,3.0,7.0,1.0,0.06886,98.155,0
2025-12-20,203,京N7JA13,北京市3线,8,0.0,0.0,0.0,19.0,0.0,0.158333,89.243,2
2025-12-20,204,京Q51JF5,北京市4线,8,1.0,1.0,14.0,20.0,1.0,0.213603,67.739,1
2025-12-20,205,京A5MC80,北京市5线,7,0.0,3.0,34.0,3.0,0.0,0.122368,213.334,2
2025-12-20,206,京JLY168,北京市6线,7,0.0,2.0,19.0,9.0,0.0,0.130263,59.872,1
2025-12-20,207,京Q55WU6,北京市7线,7,1.0,2.0,42.0,11.0,0.0,0.212287,62.767,2
2025-12-20,208,京Q21WD8,北京市8线,6,0.0,0.0,2.0,9.0,1.0,0.082895,73.271,2
2025-12-20,209,京MHM706,北京市9线,7,0.0,0.0,0.0,12.0,2.0,0.105263,81.098,0
2025-12-20,210,京KEP596,北京市10线,5,0.0,0.0,0.0,10.0,1.0,0.085965,55.398,0
2025-12-20,211,京LHR562,北京市11线,7,0.0,0.0,12.0,7.0,4.0,0.100439,52.805,2
2025-12-20,212,京N0NS61,北京市12线,6,0.0,0.0,30.0,10.0,3.0,0.170175,59.765,0
2025-12-20,213,京FLV125,北京市13线,7,0.0,2.0,43.0,17.0,4.0,0.270614,84.663,0
2025-12-20,214,京N6WM38,北京市14线,7,0.0,0.0,6.0,11.0,1.0,0.110088,78.012,0
2025-12-20,215,京A2JU95,北京市15线,8,0.0,0.0,0.0,0.0,0.0,0.0,111.47,1
2025-12-20,216,京FAM639,北京市16线,5,0.0,0.0,0.0,9.0,1.0,0.077632,80.165,0
2025-12-20,240,京LJD975,首都机场线,6,0.0,0.0,0.0,0.0,0.0,0.0,21.064,0
2025-12-22,201,京MHE650,北京市1线,5,3.0,2.0,15.0,19.0,4.0,0.228089,67.464,0
2025-12-22,202,京LNJ896,北京市2线,7,5.0,5.0,31.0,22.0,1.0,0.304856,125.162,0
2025-12-22,203,京FAQ401,北京市3线,7,4.0,3.0,25.0,19.0,4.0,0.261868,33.658,2
2025-12-22,204,京Q51JF5,北京市4线,7,1.0,6.0,18.0,17.0,2.0,0.214919,21.291,2
2025-12-22,205,京A5MC80,北京市5线,7,2.0,1.0,10.0,18.0,2.0,0.193872,94.325,1
2025-12-22,206,京JLY168,北京市6线,8,4.0,5.0,26.0,6.0,1.0,0.153534,30.395,3
2025-12-22,207,京N7JA13,北京市7线,7,1.0,0.0,5.0,20.0,3.0,0.19255,17.191,2
2025-12-22,208,京QW51F2,北京市8线,8,1.0,1.0,9.0,12.0,3.0,0.139041,92.122,1
2025-12-22,209,京HKB181,北京市9线,7,10.0,11.0,64.0,9.0,0.0,0.320678,155.762,1
2025-12-22,210,京Q21WD8,北京市10线,6,1.0,0.0,4.0,13.0,3.0,0.131585,91.938,1
2025-12-22,211,京MHM706,北京市11线,8,1.0,1.0,8.0,16.0,1.0,0.16448,80.419,0
2025-12-22,212,京KEP596,北京市12线,6,0.0,0.0,0.0,13.0,0.0,0.108333,49.087,2
2025-12-22,213,京EKD592,北京市13线,7,2.0,4.0,16.0,12.0,2.0,0.167557,47.092,2
2025-12-22,214,京LHR562,北京市14线,8,6.0,6.0,90.0,10.0,3.0,0.372845,57.87,2
2025-12-22,215,京N0NS61,北京市15线,6,2.0,1.0,32.0,18.0,1.0,0.249136,49.631,1
2025-12-22,216,京FLV125,北京市16线,6,3.0,2.0,35.0,13.0,1.0,0.222826,35.446,2
2025-12-22,217,京Q55WU6,北京市17线,7,11.0,8.0,58.0,9.0,1.0,0.304456,79.741,0
2025-12-22,218,京N6WM38,北京市18线,7,0.0,2.0,10.0,19.0,0.0,0.189912,65.416,1
2025-12-22,219,京FAM639,北京市19线,6,2.0,1.0,17.0,8.0,0.0,0.123697,58.476,1
2025-12-22,220,京N2JU95,北京市20线,6,0.0,0.0,0.0,0.0,0.0,0.0,95.671,0
2025-12-22,240,京LJD975,首都机场线,7,0.0,0.0,0.0,8.0,0.0,0.066667,23.238,0
2025-12-23,201,京MHE650,北京市1线,5,1.0,1.0,14.0,18.0,2.0,0.199568,67.464,0
2025-12-23,202,京LNJ896,北京市2线,7,1.0,2.0,27.0,21.0,3.0,0.264041,125.162,0
2025-12-23,203,京FAQ401,北京市3线,7,1.0,2.0,27.0,21.0,2.0,0.26141,33.658,2
2025-12-23,204,京Q51JF5,北京市4线,7,0.0,2.0,11.0,21.0,0.0,0.209211,21.291,2
2025-12-23,205,京A5MC80,北京市5线,7,0.0,0.0,4.0,20.0,0.0,0.177193,94.325,1
2025-12-23,206,京JLY168,北京市6线,8,0.0,0.0,25.0,12.0,1.0,0.168421,30.395,3
2025-12-23,207,京N7JA13,北京市7线,7,1.0,0.0,4.0,22.0,1.0,0.201322,17.191,2
2025-12-23,208,京QW51F2,北京市8线,8,1.0,0.0,9.0,13.0,2.0,0.142112,92.122,1
2025-12-23,209,京HKB181,北京市9线,7,2.0,5.0,69.0,15.0,4.0,0.339925,155.762,1
2025-12-23,210,京Q21WD8,北京市10线,6,0.0,0.0,7.0,13.0,0.0,0.126754,91.938,1
2025-12-23,211,京MHM706,北京市11线,8,0.0,0.0,1.0,19.0,4.0,0.171491,80.419,0
2025-12-23,212,京KEP596,北京市12线,6,0.0,0.0,0.0,12.0,1.0,0.102632,49.087,2
2025-12-23,213,京EKD592,北京市13线,7,0.0,0.0,11.0,15.0,1.0,0.156579,47.092,2
2025-12-23,214,京LHR562,北京市14线,8,2.0,3.0,59.0,13.0,2.0,0.286416,57.87,2
2025-12-23,215,京N0NS61,北京市15线,6,0.0,1.0,13.0,13.0,0.0,0.145175,49.631,1
2025-12-23,216,京FLV125,北京市16线,6,1.0,0.0,7.0,15.0,4.0,0.158778,35.446,2
2025-12-23,217,京Q55WU6,北京市17线,7,1.0,3.0,43.0,17.0,2.0,0.272813,79.741,0
2025-12-23,218,京N6WM38,北京市18线,7,0.0,0.0,17.0,14.0,1.0,0.164035,65.416,1
2025-12-23,219,京FAM639,北京市19线,6,0.0,2.0,27.0,12.0,1.0,0.178947,58.476,1
2025-12-23,220,京N2JU95,北京市20线,6,0.0,0.0,0.0,0.0,0.0,0.0,95.671,0
2025-12-23,240,京LJD975,首都机场线,7,0.0,0.0,0.0,3.0,0.0,0.025,23.238,0
2025-12-24,201,京MHE650,北京市1线,5,2.0,3.0,14.0,15.0,4.0,0.189925,67.464,0
2025-12-24,202,京LNJ896,北京市2线,7,4.0,2.0,43.0,15.0,5.0,0.275903,125.162,0
2025-12-24,203,京FAQ401,北京市3线,7,6.0,3.0,22.0,18.0,0.0,0.244775,33.658,2
2025-12-24,204,京Q51JF5,北京市4线,7,4.0,2.0,13.0,20.0,2.0,0.230727,21.291,2
2025-12-24,205,京A5MC80,北京市5线,7,2.0,0.0,11.0,18.0,2.0,0.193872,94.325,1
2025-12-24,206,京JLY168,北京市6线,8,5.0,5.0,29.0,6.0,2.0,0.168891,30.395,3
2025-12-24,207,京N7JA13,北京市7线,7,1.0,0.0,6.0,13.0,1.0,0.131585,17.191,2
2025-12-24,208,京QW51F2,北京市8线,8,3.0,0.0,5.0,15.0,0.0,0.152651,92.122,1
2025-12-24,209,京HKB181,北京市9线,7,9.0,1.0,33.0,11.0,2.0,0.229882,155.762,1
2025-12-24,210,京Q21WD8,北京市10线,6,2.0,0.0,4.0,11.0,0.0,0.111855,91.938,1
2025-12-24,211,京MHM706,北京市11线,8,0.0,1.0,9.0,12.0,2.0,0.131579,80.419,0
2025-12-24,212,京KEP596,北京市12线,6,0.0,0.0,0.0,10.0,1.0,0.085965,49.087,2
2025-12-24,213,京EKD592,北京市13线,7,3.0,2.0,11.0,10.0,3.0,0.139931,47.092,2
2025-12-24,214,京LHR562,北京市14线,8,9.0,2.0,33.0,14.0,2.0,0.257513,57.87,2
2025-12-24,215,京N0NS61,北京市15线,6,2.0,0.0,19.0,13.0,4.0,0.178521,49.631,1
2025-12-24,216,京FLV125,北京市16线,6,2.0,1.0,30.0,14.0,0.0,0.207907,35.446,2
2025-12-24,217,京Q55WU6,北京市17线,7,8.0,4.0,42.0,9.0,2.0,0.239963,79.741,0
2025-12-24,218,京N6WM38,北京市18线,7,2.0,0.0,7.0,13.0,7.0,0.154837,65.416,1
2025-12-24,219,京FAM639,北京市19线,6,2.0,1.0,18.0,7.0,1.0,0.120627,58.476,1
2025-12-24,220,京N2JU95,北京市20线,6,0.0,0.0,0.0,0.0,0.0,0.0,95.671,0
2025-12-24,240,京LJD975,首都机场线,7,0.0,0.0,0.0,4.0,0.0,0.033333,23.238,0
2025-12-25,201,京MHE650,北京市1线,5,1.0,1.0,16.0,11.0,0.0,0.141234,67.464,0
2025-12-25,202,京LNJ896,北京市2线,7,1.0,3.0,21.0,16.0,4.0,0.211848,125.162,0
2025-12-25,203,京FAQ401,北京市3线,7,1.0,3.0,21.0,19.0,1.0,0.228954,33.658,2
2025-12-25,204,京Q51JF5,北京市4线,7,1.0,1.0,16.0,17.0,0.0,0.191234,21.291,2
